Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
BE,Power,RES_Wind_Onshore_Opt,TotalCapacity,TechnoFriendly_globalLimit,,,3.835,7.67,7.67,7.67,7.67,7.67
BE,Power,P_H2_OCGT,NewCapacity,TechnoFriendly_globalLimit,,,,,,,,0.799159453
BE,Power,P_H2_OCGT,TotalCapacity,TechnoFriendly_globalLimit,,,,,,,,0.799159453
BE,Industry,HLI_Gas_Boiler,NewCapacity,TechnoFriendly_globalLimit,,,0.320768875,1.964338629,1.133002136,,,0.048790685
BE,Industry,HLI_Gas_Boiler,ResidualCapacity,TechnoFriendly_globalLimit,6.3286,5.6958,4.4143,2.6486,1.3243,0.5298,0.106,
BE,Industry,HLI_Gas_Boiler,TotalCapacity,TechnoFriendly_globalLimit,6.3286,5.6958,4.735068875,4.933707503,4.742409639,3.947909639,3.524109639,3.466900324
BE,Industry,HLI_Biomass,NewCapacity,TechnoFriendly_globalLimit,,,,0.083632099,0.064385185,0.027212407,0.002315546,
BE,Industry,HLI_Biomass,ResidualCapacity,TechnoFriendly_globalLimit,0.525,0.4725,0.3662,0.2198,0.1099,0.044,0.0088,
BE,Industry,HLI_Biomass,TotalCapacity,TechnoFriendly_globalLimit,0.525,0.4725,0.3662,0.303432099,0.257917284,0.219229691,0.186345238,0.177545238
BE,Industry,HLI_Hardcoal,ResidualCapacity,TechnoFriendly_globalLimit,0.0523,0.0471,0.0366,0.022,0.011,0.0044,0.0009,
BE,Industry,HLI_Hardcoal,TotalCapacity,TechnoFriendly_globalLimit,0.0523,0.0471,0.0366,0.022,0.011,0.0044,0.0009,
BE,Industry,HLI_Direct_Electric,NewCapacity,TechnoFriendly_globalLimit,,,,0.005917481,0.011566537,,,
BE,Industry,HLI_Direct_Electric,ResidualCapacity,TechnoFriendly_globalLimit,0.0331,0.0298,0.0231,0.0139,0.007,0.0028,0.0006,
BE,Industry,HLI_Direct_Electric,TotalCapacity,TechnoFriendly_globalLimit,0.0331,0.0298,0.0231,0.019817481,0.024484018,0.020284018,0.018084018,0.017484018
BE,Industry,HLI_Oil_Boiler,ResidualCapacity,TechnoFriendly_globalLimit,0.1387,0.1249,0.0968,0.0581,0.0291,0.0117,0.0024,
BE,Industry,HLI_Oil_Boiler,TotalCapacity,TechnoFriendly_globalLimit,0.1387,0.1249,0.0968,0.0581,0.0291,0.0117,0.0024,
BE,Industry,HMI_Gas,NewCapacity,TechnoFriendly_globalLimit,,,5.289475399,7.943653258,,,,
BE,Industry,HMI_Gas,ResidualCapacity,TechnoFriendly_globalLimit,37.6829,33.9147,26.2839,15.7704,7.8852,3.1541,0.6309,
BE,Industry,HMI_Gas,TotalCapacity,TechnoFriendly_globalLimit,37.6829,33.9147,31.5733754,29.00352866,21.11832866,16.38722866,13.86402866,13.23312866
BE,Industry,HMI_Biomass,NewCapacity,TechnoFriendly_globalLimit,,,6.293017834,1.324005098,6.454444489,2.822623066,,
