Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
CZ,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,11.05404088,13.82512551,10.92342803,7.858838822,3.271578332,,,
CZ,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,7.296733046,0.739504194,0.484810983,0.071469818,,,,
CZ,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.282338451,0.071624574,,,,,,
CZ,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,13.70651519,12.67486566,11.17004912,3.659636744,1.357696691,0.209545838,,
CZ,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.289884394,,0.052735455,0.021257526,0.047290354,,,
CZ,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,13.28754313,12.83624305,12.91453391,5.466679722,3.218237106,0.957967995,,
CZ,Buildings,CO2,HLR_Hardcoal,Emissions,TechnoFriendly_globalLimit,3.234058667,2.202444515,0.238740013,0.093972097,0.046670505,,,
CZ,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.155361506,0.00382644,0.007600462,0.004528827,0.002248688,,,
CZ,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.92562641,0.743801798,,,,,,
CZ,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,45.91077955,46.60061633,34.87742388,20.63304907,,,,
CZ,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,0.519553774,0.648158366,1.815432317,1.787340404,,,
CZ,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.047582741,0.050090997,0.051621595,,,,,
CZ,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.102740397,0.099492372,0.089914943,,,,,
CZ,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.284718269,0.213400432,,,,,,
CZ,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,9.691202395,8.510780996,5.847436418,3.551632514,0.330664628,,,
DE,Power,CO2,P_Coal_Hardcoal,Emissions,TechnoFriendly_globalLimit,62.44326528,51.56971531,29.48634433,5.734585587,,,,
DE,Power,CO2,P_Coal_Lignite,Emissions,TechnoFriendly_globalLimit,102.9708274,81.13447418,46.36885086,9.013859665,,,,
DE,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,20.76063683,16.94228024,2.18934724,6.576651314,2.446607414,,,
DE,Power,CO2,P_Oil,Emissions,TechnoFriendly_globalLimit,2.311496211,1.951405985,,,,,,
DE,Power,CO2,HLR_Hardcoal_CHP,Emissions,TechnoFriendly_globalLimit,27.80141419,23.47044559,13.71158183,2.723403839,,,,
DE,Power,CO2,HLR_Lignite_CHP,Emissions,TechnoFriendly_globalLimit,8.132129032,6.865287163,4.01074391,0.796616722,,,,
DE,Power,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,-0.898686734,-6.934770153
DE,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,23.37494998,21.50548775,20.90120345,19.95096099,10.76045163,,,
DE,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,1.524580538,1.362827035,0.038661228,0.03543707,0.017606238,,,
DE,Industry,CO2,HLI_Lignite,Emissions,TechnoFriendly_globalLimit,0.096556336,0.086392213,0.003770161,0.002264986,0.001124628,,,
DE,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.865640318,0.109691266,0.012667437,0.02516015,0.012492713,,,
DE,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,112.364823,121.8241538,27.18671439,16.66584398,4.346922759,,,
DE,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,22.10842616,5.601537934,,,,,,
DE,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,21.35897787,8.083631417,,,,,,
DE,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,108.4449948,97.1746902,68.35831983,17.33427384,6.31687933,0.157708406,,
DE,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,3.751380275,6.74141872,,,0.455290411,,,
DE,Industry,CO2,HHI_BF_BOF_CCS,Emissions,TechnoFriendly_globalLimit,,,4.237206969,8.260147937,7.585437157,7.024176691,2.256984527,0.700098664
DE,Industry,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,-0.898686734,-6.934770153
DE,Industry,CO2,HMI_Gas_CCS,Emissions,TechnoFriendly_globalLimit,,,,,4.385343911,6.316232824,3.621998275,1.029853673
DE,Industry,CO2,HMI_HardCoal_CCS,Emissions,TechnoFriendly_globalLimit,,,25.03971096,25.68589552,17.73235956,12.62171101,1.020132839,
DE,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,111.0151281,102.270405,113.6165926,74.84044573,53.40989339,9.550642909,,
DE,Buildings,CO2,HLR_Hardcoal,Emissions,TechnoFriendly_globalLimit,3.314784,2.309765845,0.048489427,0.096310034,0.047831356,,,
DE,Buildings,CO2,HLR_Hardcoal_CHP,Emissions,TechnoFriendly_globalLimit,27.80141419,23.47044559,13.71158183,2.723403839,,,,
DE,Buildings,CO2,HLR_Lignite_CHP,Emissions,TechnoFriendly_globalLimit,8.132129032,6.865287163,4.01074391,0.796616722,,,,
DE,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,53.95218042,31.04345968,0.789121697,1.567358957,0.77823726,,,
DE,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,13.05531346,10.55637194,,,,,,
DE,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,469.1567686,477.7836872,355.4021335,209.9935864,,,,
DE,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,5.287776899,6.254600858,18.47662658,18.19072015,,,
DE,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,12.91908497,12.98190977,12.74151399,0.554107727,,,,
DE,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,5.397287101,5.226657776,4.251171845,,,,,
DE,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,1.583701029,1.155033424,,,,,,
DE,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,106.7890045,93.28361777,64.09165317,38.92817006,3.624296378,,,
DK,Power,CO2,P_Coal_Hardcoal,Emissions,TechnoFriendly_globalLimit,4.30407296,3.554583769,2.032426984,0.395272007,,,,
DK,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,0.544874152,0.444659316,0.273551198,0.220385535,,,,
DK,Power,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,-0.091450056,-0.509462998
DK,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,1.2703491,1.393379385,1.54477496,1.551158041,0.760432115,,,
DK,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.077573901,0.069690019,0.003051706,0.001818396,0.000902884,,,
DK,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.326348255,0.186100011,0.015916262,0.009486857,0.004717836,,,
DK,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,4.08259262,4.158528804,0.701230229,0.234733102,0.029968733,,,
DK,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,0.453845946,0.230118746,,,,,,
DK,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.310758726,0.039406352,,,,,,
DK,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,0.516109197,0.547475621,0.199910326,0.06410118,0.011393955,0.001068315,,
DK,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.066507835,0.020770297,0.000592742,0.001975642,,,,
DK,Industry,CO2,HHI_BF_BOF_CCS,Emissions,TechnoFriendly_globalLimit,,,0.04863543,0.044725604,0.043293013,0.039403846,0.013563722,0.000440392
DK,Industry,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,-0.091450056,-0.509462998
DK,Industry,CO2,HMI_Gas_CCS,Emissions,TechnoFriendly_globalLimit,,,,,0.037686566,0.039503828,0.006017391,0.003733349
DK,Industry,CO2,HMI_HardCoal_CCS,Emissions,TechnoFriendly_globalLimit,,,0.890687721,0.925080512,0.838604343,0.811455161,0.006045752,
DK,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,9.451299776,9.521500089,8.838575149,3.738550738,2.26265348,0.614404406,,
DK,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.8690448,0.110141435,0.012719597,0.025263751,0.012551503,,,
DK,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.284747733,0.221773144,,,,,,
DK,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,23.83193701,23.04742392,17.32807665,10.71936468,,,,
DK,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,0.269920667,0.957867639,0.943160702,0.928566279,,,
DK,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.23645578,0.248920206,0.205221041,0.049515526,,,,
DK,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.150828876,0.146060586,0.132000363,0.002068408,0.010566761,,,
DK,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.110642551,0.080694425,,,,,,
DK,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,7.720884844,6.74847598,4.636623153,2.816205319,0.262194774,,,
EE,Power,CO2,P_Oil,Emissions,TechnoFriendly_globalLimit,4.515310244,3.811904771,,,,,,
EE,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,0.208624951,0.242906972,0.251829364,0.244989712,0.126931217,,,
EE,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.052959853,0.01776157,0.002608002,0.001554009,0.000778957,,,
EE,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,0.777719053,0.954656338,0.978792436,0.95729766,0.73109162,,,
EE,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.441867728,0.085019194,,,,,,
EE,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.009889176,0.00602736,0.001581649,0.000703442,0.000320292,,,
EE,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,2.009675022,1.900509134,1.750480321,1.548019921,0.512841954,0.103032254,,
EE,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.115969224,0.051469363,0.005663089,0.00337442,0.001675493,,,
EE,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.335263093,0.279634989,,,,,,
EE,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,6.116697631,5.96088855,4.673094988,3.002805033,0.296941507,,,
EE,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.090481287,0.152401404,0.111854222,0.009161729,,,,
EE,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.027485841,0.026616906,0.024054684,,,,,
EE,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.00672087,0.005190036,,,,,,
EE,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,1.501845343,1.405607209,0.902879715,0.548393642,0.051056628,,,
ES,Power,CO2,P_Coal_Hardcoal,Emissions,TechnoFriendly_globalLimit,39.65126458,32.74659672,18.72373002,3.641442665,,,,
ES,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,19.29249596,18.26069261,4.33109161,0.678302771,,,,
ES,Power,CO2,P_Oil,Emissions,TechnoFriendly_globalLimit,11.84930919,10.00339639,,,,,,
ES,Power,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,,-2.087445709
ES,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,7.801149986,7.774984212,7.804477592,7.392849467,3.74837474,,,
ES,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.078743357,0.070464352,0.003095302,0.001861691,0.000924381,,,
ES,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,1.516553498,0.768529121,0.073948025,0.044074663,0.021884295,,,
ES,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,48.53780017,47.7995858,9.224715675,6.070200865,1.357667121,,,
ES,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,5.880949022,2.980119368,,,,,,
ES,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,4.899411994,3.103731537,,,,,,
