Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Industry,HMI_Biomass,NewCapacity,GradualDevelopment_globalLimit,,,,0.145496305,0.228459338,0.520166419,0.038867737,
AT,Industry,HMI_Biomass,ResidualCapacity,GradualDevelopment_globalLimit,0.9128,0.8216,0.6368,0.3821,0.1911,0.0765,0.0153,
AT,Industry,HMI_Biomass,TotalCapacity,GradualDevelopment_globalLimit,0.9128,0.8216,0.6368,0.527596305,0.565055642,0.970622061,0.948289798,0.932989798
AT,Industry,HMI_Biomass,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.9128,0.8216,0.6368,0.527596305,0.565055642,0.970622061,0.948289798,0.932989798
AT,Industry,HMI_Biomass,PotentialUsed,GradualDevelopment_globalLimit,9.12801E-07,8.21601E-07,6.36801E-07,5.27597E-07,5.65056E-07,9.70623E-07,9.48291E-07,9.32991E-07
AT,Industry,HMI_HardCoal,ResidualCapacity,GradualDevelopment_globalLimit,0.1309,0.1179,0.0914,0.0549,0.0275,0.011,0.0022,
AT,Industry,HMI_HardCoal,TotalCapacity,GradualDevelopment_globalLimit,0.1309,0.1179,0.0914,0.0549,0.0275,0.011,0.0022,
AT,Industry,HMI_HardCoal,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.1309,0.1179,0.0914,0.0549,0.0275,0.011,0.0022,
AT,Industry,HMI_HardCoal,PotentialUsed,GradualDevelopment_globalLimit,1.309E-07,1.179E-07,9.14001E-08,5.49001E-08,2.75E-08,1.1E-08,2.2E-09,
AT,Industry,HMI_Steam_Electric,NewCapacity,GradualDevelopment_globalLimit,,0.0011,1.087433063,2.411130115,1.890118247,1.44764656,4.521087565,
AT,Industry,HMI_Steam_Electric,ResidualCapacity,GradualDevelopment_globalLimit,0.0111,0.01,0.0078,0.0047,0.0024,0.001,,
AT,Industry,HMI_Steam_Electric,TotalCapacity,GradualDevelopment_globalLimit,0.0111,0.0111,1.096333063,3.504363178,5.392181425,6.838427985,11.35851555,11.35851555
AT,Industry,HMI_Steam_Electric,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.0111,0.0111,1.096333063,3.504363178,5.392181425,6.838427985,11.35851555,11.35851555
AT,Industry,HMI_Steam_Electric,PotentialUsed,GradualDevelopment_globalLimit,1.11E-08,1.11E-08,1.09633E-06,3.50437E-06,5.39219E-06,6.83843E-06,1.13585E-05,1.13585E-05
AT,Industry,HMI_Oil,ResidualCapacity,GradualDevelopment_globalLimit,0.1732,0.1559,0.1209,0.0726,0.0363,0.0146,0.003,
AT,Industry,HMI_Oil,TotalCapacity,GradualDevelopment_globalLimit,0.1732,0.1559,0.1209,0.0726,0.0363,0.0146,0.003,
AT,Industry,HMI_Oil,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.1732,0.1559,0.1209,0.0726,0.0363,0.0146,0.003,
AT,Industry,HMI_Oil,PotentialUsed,GradualDevelopment_globalLimit,1.732E-07,1.559E-07,1.209E-07,7.26001E-08,3.63E-08,1.46E-08,3E-09,
AT,Industry,HHI_BF_BOF,ResidualCapacity,GradualDevelopment_globalLimit,7.6782,6.9104,5.3556,3.2134,1.6067,0.6427,0.1286,
AT,Industry,HHI_BF_BOF,TotalCapacity,GradualDevelopment_globalLimit,7.6782,6.9104,5.3556,3.2134,1.6067,0.6427,0.1286,
AT,Industry,HHI_BF_BOF,UnusedPeakCapacity,GradualDevelopment_globalLimit,7.6782,6.9104,5.3556,3.2134,1.6067,0.6427,0.1286,
AT,Industry,HHI_BF_BOF,PotentialUsed,GradualDevelopment_globalLimit,7.67821E-06,6.91041E-06,5.35561E-06,3.2134E-06,1.6067E-06,6.42701E-07,1.286E-07,
AT,Industry,HHI_DRI_EAF,ResidualCapacity,GradualDevelopment_globalLimit,0.8143,0.7329,0.568,0.3408,0.1704,0.0682,0.0137,
AT,Industry,HHI_DRI_EAF,TotalCapacity,GradualDevelopment_globalLimit,0.8143,0.7329,0.568,0.3408,0.1704,0.0682,0.0137,
AT,Industry,HHI_DRI_EAF,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.8143,0.7329,0.568,0.3408,0.1704,0.0682,0.0137,
AT,Industry,HHI_DRI_EAF,PotentialUsed,GradualDevelopment_globalLimit,8.14301E-07,7.32901E-07,5.68001E-07,3.408E-07,1.704E-07,6.82001E-08,1.37E-08,
AT,Industry,HHI_Scrap_EAF,NewCapacity,GradualDevelopment_globalLimit,,,0.309515019,1.762297912,0.719895472,0.362667492,0.056469561,
AT,Industry,HHI_Scrap_EAF,ResidualCapacity,GradualDevelopment_globalLimit,0.1832,0.1649,0.1278,0.0767,0.0384,0.0154,0.0031,
AT,Industry,HHI_Scrap_EAF,TotalCapacity,GradualDevelopment_globalLimit,0.1832,0.1649,0.437315019,2.148512932,2.830108403,3.169775896,3.213945457,2.901330437
AT,Industry,HHI_Scrap_EAF,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.1832,0.1649,0.437315019,2.148512932,2.830108403,3.169775896,3.213945457,2.901330437
AT,Industry,HHI_Scrap_EAF,PotentialUsed,GradualDevelopment_globalLimit,1.832E-07,1.649E-07,4.37315E-07,2.14852E-06,2.83011E-06,3.16978E-06,3.21395E-06,2.90133E-06
AT,Industry,HHI_Molten_Electrolysis,NewCapacity,GradualDevelopment_globalLimit,,,,,0.460918546,0.197574316,0.177586056,0.171390554
AT,Industry,HHI_Molten_Electrolysis,TotalCapacity,GradualDevelopment_globalLimit,,,,,0.460918546,0.658492861,0.836078917,1.007469471
AT,Industry,HHI_Molten_Electrolysis,UnusedPeakCapacity,GradualDevelopment_globalLimit,,,,,0.460918546,0.658492861,0.836078917,1.007469471
AT,Industry,HHI_Molten_Electrolysis,PotentialUsed,GradualDevelopment_globalLimit,,,,,4.60919E-07,6.58494E-07,8.3608E-07,1.00747E-06
AT,Industry,HLR_H2_Boiler,NewCapacity,GradualDevelopment_globalLimit,,,,,,1.970587201,1.31534907,
AT,Industry,HLR_H2_Boiler,TotalCapacity,GradualDevelopment_globalLimit,,,,,,1.970587201,3.285936271,3.285936271
AT,Industry,HLR_H2_Boiler,UnusedPeakCapacity,GradualDevelopment_globalLimit,,,,,,1.970587201,3.285936271,3.285936271
AT,Industry,HLR_H2_Boiler,PotentialUsed,GradualDevelopment_globalLimit,,,,,,1.97059E-06,3.28594E-06,3.28594E-06
AT,Industry,HLI_H2_Boiler,NewCapacity,GradualDevelopment_globalLimit,,,,,,0.974327981,1.362957272,0.074631411
AT,Industry,HLI_H2_Boiler,TotalCapacity,GradualDevelopment_globalLimit,,,,,,0.974327981,2.337285254,2.411916665
AT,Industry,HLI_H2_Boiler,UnusedPeakCapacity,GradualDevelopment_globalLimit,,,,,,0.974327981,2.337285254,2.411916665
AT,Industry,HLI_H2_Boiler,PotentialUsed,GradualDevelopment_globalLimit,,,,,,9.74329E-07,2.33729E-06,2.41192E-06
AT,Buildings,HLR_Gas_Boiler,NewCapacity,GradualDevelopment_globalLimit,,,,3.295215729,2.059469156,,,
AT,Buildings,HLR_Gas_Boiler,ResidualCapacity,GradualDevelopment_globalLimit,21.8238,19.6415,15.2222,9.1334,4.5667,1.8267,0.3654,
AT,Buildings,HLR_Gas_Boiler,TotalCapacity,GradualDevelopment_globalLimit,21.8238,19.6415,15.2222,12.42861573,9.921384885,7.181384885,5.720084885,5.354684885
AT,Buildings,HLR_Gas_Boiler,UnusedPeakCapacity,GradualDevelopment_globalLimit,21.8238,19.6415,15.2222,12.42861573,9.921384885,7.181384885,5.720084885,5.354684885
AT,Buildings,HLR_Gas_Boiler,PotentialUsed,GradualDevelopment_globalLimit,2.18238E-05,1.96415E-05,1.52222E-05,1.24286E-05,9.92139E-06,7.18139E-06,5.72009E-06,5.35469E-06
