Region,Category,Technology,Mode,Fuel,Timeslice,Type,Unit,Scenario,2015,2020,2025,2030,2035,2040,2045,2050
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,4644,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-1.361361057,-2.95366533,-3.093997592,-3.059984408
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,4888,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-1.361361057,-2.95366533,-1.934831287,-2.010257471
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,5132,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-0.142862033,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,5376,Use,PJ,MiddleEarth_globalLimit,,,,-0.23154323,-0.02211193,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,5620,Use,PJ,MiddleEarth_globalLimit,,,,-0.323654057,-0.030908336,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,5864,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-0.081830131,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,6108,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-1.361361057,-2.95366533,-3.093997592,-3.059984408
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,6352,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-1.361361057,-2.95366533,-1.934831287,-2.010257471
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,6596,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-0.142862033,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,6840,Use,PJ,MiddleEarth_globalLimit,,,,-0.23154323,-0.02211193,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,7084,Use,PJ,MiddleEarth_globalLimit,,,,-0.323654057,-0.030908336,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,7328,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-0.081830131,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,7572,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-1.361361057,-2.95366533,-3.093997592,-3.059984408
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,7816,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-1.361361057,-2.95366533,-1.934831287,-2.010257471
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,8060,Use,PJ,MiddleEarth_globalLimit,,,,-0.589296876,-0.142862033,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,8304,Use,PJ,MiddleEarth_globalLimit,,,,-0.23154323,-0.02211193,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Oil,8548,Use,PJ,MiddleEarth_globalLimit,,,,-0.212309124,-0.02027511,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,8,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.135261707,-0.096366321,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,252,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.646903752,-0.617881467
Mordor,Transportation,PSNG_Road_PHEV,1,Power,496,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.404541239,-0.405917374
Mordor,Transportation,PSNG_Road_PHEV,1,Power,740,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.031873065,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,984,Use,PJ,MiddleEarth_globalLimit,,,,-0.053247522,-0.004933256,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,1228,Use,PJ,MiddleEarth_globalLimit,,,,-0.07443006,-0.006895768,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,1472,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.018256615,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,1716,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.646903752,-0.617881467
Mordor,Transportation,PSNG_Road_PHEV,1,Power,1960,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.404541239,-0.405917374
Mordor,Transportation,PSNG_Road_PHEV,1,Power,2204,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.031873065,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,2448,Use,PJ,MiddleEarth_globalLimit,,,,-0.053247522,-0.004933256,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,2692,Use,PJ,MiddleEarth_globalLimit,,,,-0.07443006,-0.006895768,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,2936,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.018256615,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,3180,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.646903752,-0.617881467
Mordor,Transportation,PSNG_Road_PHEV,1,Power,3424,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.404541239,-0.405917374
Mordor,Transportation,PSNG_Road_PHEV,1,Power,3668,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.031873065,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,3912,Use,PJ,MiddleEarth_globalLimit,,,,-0.053247522,-0.004933256,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,4156,Use,PJ,MiddleEarth_globalLimit,,,,-0.07443006,-0.006895768,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,4400,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.018256615,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,4644,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.646903752,-0.617881467
Mordor,Transportation,PSNG_Road_PHEV,1,Power,4888,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.404541239,-0.405917374
Mordor,Transportation,PSNG_Road_PHEV,1,Power,5132,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.031873065,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,5376,Use,PJ,MiddleEarth_globalLimit,,,,-0.053247522,-0.004933256,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,5620,Use,PJ,MiddleEarth_globalLimit,,,,-0.07443006,-0.006895768,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,5864,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.018256615,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,6108,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.646903752,-0.617881467
Mordor,Transportation,PSNG_Road_PHEV,1,Power,6352,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.404541239,-0.405917374
Mordor,Transportation,PSNG_Road_PHEV,1,Power,6596,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.031873065,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,6840,Use,PJ,MiddleEarth_globalLimit,,,,-0.053247522,-0.004933256,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,7084,Use,PJ,MiddleEarth_globalLimit,,,,-0.07443006,-0.006895768,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,7328,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.018256615,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,7572,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.646903752,-0.617881467
Mordor,Transportation,PSNG_Road_PHEV,1,Power,7816,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.303724851,-0.638414121,-0.404541239,-0.405917374
Mordor,Transportation,PSNG_Road_PHEV,1,Power,8060,Use,PJ,MiddleEarth_globalLimit,,,,-0.135519394,-0.031873065,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,8304,Use,PJ,MiddleEarth_globalLimit,,,,-0.053247522,-0.004933256,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Power,8548,Use,PJ,MiddleEarth_globalLimit,,,,-0.048824294,-0.004523455,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,1.227101378,0.915862777,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,252,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,6.425967258,6.425967258
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,496,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,4.018478402,4.221540688
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,740,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.289154139,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,984,Production,PJ,MiddleEarth_globalLimit,,,,0.458273034,0.044754761,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1228,Production,PJ,MiddleEarth_globalLimit,,,,0.640579846,0.062558771,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1472,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.165624978,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1716,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,6.425967258,6.425967258
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,1960,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,4.018478402,4.221540688
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2204,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.289154139,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2448,Production,PJ,MiddleEarth_globalLimit,,,,0.458273034,0.044754761,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2692,Production,PJ,MiddleEarth_globalLimit,,,,0.640579846,0.062558771,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,2936,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.165624978,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,3180,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,6.425967258,6.425967258
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,3424,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,4.018478402,4.221540688
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,3668,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.289154139,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,3912,Production,PJ,MiddleEarth_globalLimit,,,,0.458273034,0.044754761,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,4156,Production,PJ,MiddleEarth_globalLimit,,,,0.640579846,0.062558771,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,4400,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.165624978,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,4644,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,6.425967258,6.425967258
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,4888,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,4.018478402,4.221540688
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,5132,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.289154139,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,5376,Production,PJ,MiddleEarth_globalLimit,,,,0.458273034,0.044754761,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,5620,Production,PJ,MiddleEarth_globalLimit,,,,0.640579846,0.062558771,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,5864,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.165624978,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,6108,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,6.425967258,6.425967258
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,6352,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,4.018478402,4.221540688
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,6596,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.289154139,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,6840,Production,PJ,MiddleEarth_globalLimit,,,,0.458273034,0.044754761,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,7084,Production,PJ,MiddleEarth_globalLimit,,,,0.640579846,0.062558771,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,7328,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.165624978,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,7572,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,6.425967258,6.425967258
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,7816,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,2.755407959,6.067469666,4.018478402,4.221540688
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8060,Production,PJ,MiddleEarth_globalLimit,,,,1.166343181,0.289154139,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8304,Production,PJ,MiddleEarth_globalLimit,,,,0.458273034,0.044754761,,,
Mordor,Transportation,PSNG_Road_PHEV,1,Mobility_Passenger,8548,Production,PJ,MiddleEarth_globalLimit,,,,0.420204669,0.04103702,,,
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,8,Production,PJ,MiddleEarth_globalLimit,81.61284265,13.66600282,,31.16074455,13.4776385,,7.160006983,
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,252,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,3.758103736,,59.91058452,39.35406036,20.02771639,
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,496,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,73.65129179,44.38075265,96.25809706,87.09926375,70.78257154,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,740,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,84.06313506,96.25809706,96.25809706,96.25809706,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,984,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,65.18450901,96.25809706,96.25809706,96.25809706,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,1228,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,79.45124852,96.25809706,6.465030114,,32.36230709,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,1472,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,67.75140935,,,14.19902986
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,1716,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,17.69233919,74.23074419,50.73106504,29.58744985,17.74768436,9.458421068
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,1960,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,88.37084904,36.3133247,13.06026023,74.9896339,,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,2204,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,64.19320248,38.61116515,96.25809706,65.25992808,46.20549416,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,2448,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,46.9511276,96.25809706,66.61396852,,,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,2692,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,32.2012681,96.25809706,,58.77217581,46.64035374,14.76807197
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,2936,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,96.25809706,94.59908476,70.30628568,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,3180,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,80.53482568,96.25809706,28.60624741,96.25809706,93.34294195,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,3424,Production,PJ,MiddleEarth_globalLimit,81.61284265,64.05441625,66.50162927,50.39185843,96.25809706,96.25809706,,2.819864679
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,3668,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,55.85679812,96.25809706,96.25809706,,,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,3912,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,49.9469437,96.25809706,96.25809706,64.69221349,29.10042676,
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,4156,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,23.34526459,87.6931836,72.46349368,48.15926596,35.53901467,7.000031433
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,4400,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,96.25809706,70.62945154,,12.03584453
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,4644,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,70.40635989,46.05200466,96.25809706,89.53372333,75.34072557,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,4888,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,66.54512587,96.25809706,96.25809706,96.25809706,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,5132,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,54.33174803,96.25809706,96.25809706,4.283838233,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,5376,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,93.47542793,96.25809706,96.25809706,96.25809706,89.16295537,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,5620,Production,PJ,MiddleEarth_globalLimit,81.61284265,39.99105972,32.85948147,96.25809706,,63.90095321,,9.595035893
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,5864,Production,PJ,MiddleEarth_globalLimit,81.61284265,12.83582607,65.44801798,96.25809706,96.25809706,75.62368686,,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,6108,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,70.9526903,96.25809706,26.17034392,,,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,6352,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,88.86006621,75.35584148,96.25809706,96.25809706,96.25809706,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,6596,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,96.25809706,96.25809706,96.25809706,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,6840,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,67.61831277,96.25809706,96.25809706,96.25809706,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,7084,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,59.32575003,96.25809706,96.25809706,96.25809706,7.690850006
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,7328,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,96.25809706,66.50119787,,
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,7572,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,11.05786389,,45.79147628,27.27458123,,6.895194784
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,7816,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,79.36020964,50.55374556,,
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,8060,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,80.69268452,96.25809706,96.25809706,8.362054547,7.395257819
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,8304,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,96.25809706,96.25809706,29.55516993,93.56095184,15.76733115
Mordor,Resources,R_Coal_Hardcoal,1,Hardcoal,8548,Production,PJ,MiddleEarth_globalLimit,81.61284265,81.61284265,96.25809706,81.62496042,96.25809706,35.79622398,96.25809706,15.76733115
Mordor,Resources,R_Coal_Lignite,1,Lignite,8,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,3.959062609,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,252,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,2.74804053,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,496,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.714386154,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,740,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,6.931709891,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,984,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,1228,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,6.065317406,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,1472,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,1716,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.714386154,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,1960,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,5.416564597,3.714386154,1.03195165,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,2204,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,2448,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,2692,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,2.350947705,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,2936,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,3180,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,1.827298424,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,3424,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.112984001,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,3668,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,3912,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,0.763831369,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,4156,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,5.875658046,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,4400,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,6.201316943,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,4644,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.714386154,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,4888,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,1.643882839,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,5132,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,4.048313636,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,5376,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,5620,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,5864,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,6108,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.074329686,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,6352,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.193922074,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,6596,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,6840,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,5.987792654,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,7084,Production,PJ,MiddleEarth_globalLimit,12.19155861,2.366986574,1.105949702,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,7328,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,7572,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.714386154,,,0.006627101,
Mordor,Resources,R_Coal_Lignite,1,Lignite,7816,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.714386154,3.574257773,2.31785037,1.734051681,
Mordor,Resources,R_Coal_Lignite,1,Lignite,8060,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,3.714386154,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,8304,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,7.192854646,,,,,
Mordor,Resources,R_Coal_Lignite,1,Lignite,8548,Production,PJ,MiddleEarth_globalLimit,12.19155861,12.19155861,2.579137243,0.002120135,0.00111463,,,
Mordor,Resources,R_Nuclear,1,Nuclear,8,Production,PJ,MiddleEarth_globalLimit,4.526950184,4.496154604,3.524656724,2.763433221,2.085624461,1.57793499,1.253458218,
Mordor,Resources,R_Nuclear,1,Nuclear,252,Production,PJ,MiddleEarth_globalLimit,4.526950184,,3.524656724,2.763433221,2.085624461,1.57793499,1.253458218,
Mordor,Resources,R_Nuclear,1,Nuclear,496,Production,PJ,MiddleEarth_globalLimit,4.526950184,4.496154604,3.524656724,2.763433221,2.085624461,1.57793499,1.253458218,
Mordor,Resources,R_Nuclear,1,Nuclear,740,Production,PJ,MiddleEarth_globalLimit,4.526950184,4.496154604,3.524656724,2.763433221,2.085624461,1.57793499,1.253458218,
Mordor,Resources,R_Nuclear,1,Nuclear,984,Production,PJ,MiddleEarth_globalLimit,4.526950184,4.496154604,,2.763433221,2.085624461,1.57793499,1.253458218,
